|created_time|id|link|message|message_tags|name|permalink_url|place|shares|story|story_tags|type|updated_time|from_name|from_id
1133|2019-02-19T07:22:57+0000|284090485004386_2062006980546052|https://www.facebook.com/LebaneseRedCross/videos/573610569770016/|"افتتح الصليب الأحمر اللبناني برعاية وحضور رئيسه الدكتور أنطوان الزغبي، ظهر اليوم الإثنين 18 شباط 2019 غرفة العمليات المركزية للاسعاف والطوارئ في الحازمية والتي تم تجهيزها بتمويل من الصندوق الإئتماني في الاتحاد الأوروبي "" مدد"". 

وحضر الافتتاح كل من السيدة ساره كمبينوتي ممثلة لسفيرة الاتحاد الاوروبي في لبنان مع وفد مرافق، مدير العناية الطبية في وزارة الصحة العامة الدكتور جوزيف الحلو ممثلاً وزير الصحة العامة الدكتور جميل جبق، سفير النمسا في لبنان السيد ماريان وربا، ونقيب الأطباء البروفسور ريمون صايغ،  ممثلون عن الاتحاد الدولي لجمعيات الصليب الأحمر والهلال الأحمر، اللجنة الدولية للصليب الأحمر، و كذلك ممثلون عن وزارة الاتصالات ونقابة المستشفيات وشركة تاتش، ورئيس بلدية الحازمية السيد جان الاسمر ومخاتير من المنطقة وعدد من الداعمين والشركاء والأصدقاء."|||https://www.facebook.com/284090485004386/posts/2062006980546052/||49.0|||video|2019-03-28T21:42:34+0000|Lebanese Red Cross|284090485004386
1134|2016-05-05T07:16:54+0000|284090485004386_1019442441469183|https://www.facebook.com/LebaneseRedCross/photos/a.348946945185406/1019442441469183/?type=3|"Donate now on :
www.supportlrc.org"|[]|Timeline Photos|https://www.facebook.com/284090485004386/posts/1019442441469183/?substory_index=0||440.0|||photo|2016-05-21T05:57:44+0000|Lebanese Red Cross|284090485004386
1135|2014-12-14T09:02:56+0000|284090485004386_766377263442370|https://www.facebook.com/LebaneseRedCross/photos/a.553690611377704/766377186775711/?type=3|"صور المخيم التدريبي، فيزا ١ لمسعفين جدد في مركز اسعاف #كفرذبيان 
#LRCEMS"|[]|Photos from Lebanese Red Cross's post|https://www.facebook.com/284090485004386/posts/766377263442370/||30.0|||photo|2015-01-05T18:41:43+0000|Lebanese Red Cross|284090485004386
1136|2014-07-28T08:33:24+0000|284090485004386_694768070603290|https://www.facebook.com/LebaneseRedCross/photos/a.553690611377704/694768040603293/?type=3|"إحصاءات حوادث السير الخاصة بالصليب الأحمر اللبناني ولفترة 24 ساعة: 28 حادث، 35 جريح، 2 قتيل. 
#LRC car accident statistics for the past 24 hours: 28 Accidents, 35 wounded transferred to Hospitals, 2 dead.
#LRCEMS"|[]|Mobile Uploads|https://www.facebook.com/284090485004386/posts/694768070603290/?substory_index=0||70.0|||photo|2014-07-30T11:25:03+0000|Lebanese Red Cross|284090485004386
1137|2014-04-25T09:38:32+0000|284090485004386_648552068558224|https://www.facebook.com/LebaneseRedCross/photos/a.348946945185406/648551841891580/?type=3|حملة Souvenir XXIX على الطرقات||Timeline Photos|https://www.facebook.com/284090485004386/posts/648552068558224/?substory_index=0||106.0|||photo|2014-04-26T15:33:11+0000|Lebanese Red Cross|284090485004386
1138|2014-02-26T08:28:09+0000|284090485004386_621939507886147|https://www.facebook.com/LebaneseRedCross/photos/a.348946945185406/621939384552826/?type=3|رئيسة الصليب الأحمر اللبناني والأمين العام خلال لقاء تشاوري في  #تونس #Ibrahim Malla .#IFRC#|[]|Timeline Photos|https://www.facebook.com/284090485004386/posts/621939507886147/?substory_index=0||2.0|||photo|2014-02-28T05:33:58+0000|Lebanese Red Cross|284090485004386
1139|2013-12-14T07:30:50+0000|284090485004386_586535881426510|https://www.facebook.com/LebaneseRedCross/photos/a.348946945185406/586535868093178/?type=3|من قلب العاصفة #مشغرة|[]|Timeline Photos|https://www.facebook.com/284090485004386/posts/586535881426510/?substory_index=0||54.0|||photo|2013-12-15T16:27:49+0000|Lebanese Red Cross|284090485004386
1140|2013-03-08T07:26:24+0000|284090485004386_437785952968171|https://www.facebook.com/LebaneseRedCross/photos/a.284095891670512/437785942968172/?type=3|||'s cover photo|https://www.facebook.com/284090485004386/posts/437785952968171/||6.0|Lebanese Red Cross updated their cover photo.|[{'id': '284090485004386', 'name': 'Lebanese Red Cross', 'type': 'page', 'offset': 0, 'length': 18}]|photo|2013-12-27T12:44:26+0000|Lebanese Red Cross|284090485004386
1141|2019-02-19T07:22:57+0000|284090485004386_2062006980546052|https://www.facebook.com/LebaneseRedCross/videos/573610569770016/|"افتتح الصليب الأحمر اللبناني برعاية وحضور رئيسه الدكتور أنطوان الزغبي، ظهر اليوم الإثنين 18 شباط 2019 غرفة العمليات المركزية للاسعاف والطوارئ في الحازمية والتي تم تجهيزها بتمويل من الصندوق الإئتماني في الاتحاد الأوروبي "" مدد"". 

وحضر الافتتاح كل من السيدة ساره كمبينوتي ممثلة لسفيرة الاتحاد الاوروبي في لبنان مع وفد مرافق، مدير العناية الطبية في وزارة الصحة العامة الدكتور جوزيف الحلو ممثلاً وزير الصحة العامة الدكتور جميل جبق، سفير النمسا في لبنان السيد ماريان وربا، ونقيب الأطباء البروفسور ريمون صايغ،  ممثلون عن الاتحاد الدولي لجمعيات الصليب الأحمر والهلال الأحمر، اللجنة الدولية للصليب الأحمر، و كذلك ممثلون عن وزارة الاتصالات ونقابة المستشفيات وشركة تاتش، ورئيس بلدية الحازمية السيد جان الاسمر ومخاتير من المنطقة وعدد من الداعمين والشركاء والأصدقاء."|||https://www.facebook.com/284090485004386/posts/2062006980546052/||49.0|||video|2019-03-28T21:42:34+0000|Lebanese Red Cross|284090485004386
1142|2016-05-05T07:16:54+0000|284090485004386_1019442441469183|https://www.facebook.com/LebaneseRedCross/photos/a.348946945185406/1019442441469183/?type=3|"Donate now on :
www.supportlrc.org"|[]|Timeline Photos|https://www.facebook.com/284090485004386/posts/1019442441469183/?substory_index=0||440.0|||photo|2016-05-21T05:57:44+0000|Lebanese Red Cross|284090485004386
1143|2014-12-14T09:02:56+0000|284090485004386_766377263442370|https://www.facebook.com/LebaneseRedCross/photos/a.553690611377704/766377186775711/?type=3|"صور المخيم التدريبي، فيزا ١ لمسعفين جدد في مركز اسعاف #كفرذبيان 
#LRCEMS"|[]|Photos from Lebanese Red Cross's post|https://www.facebook.com/284090485004386/posts/766377263442370/||30.0|||photo|2015-01-05T18:41:43+0000|Lebanese Red Cross|284090485004386
1144|2014-07-28T08:33:24+0000|284090485004386_694768070603290|https://www.facebook.com/LebaneseRedCross/photos/a.553690611377704/694768040603293/?type=3|"إحصاءات حوادث السير الخاصة بالصليب الأحمر اللبناني ولفترة 24 ساعة: 28 حادث، 35 جريح، 2 قتيل. 
#LRC car accident statistics for the past 24 hours: 28 Accidents, 35 wounded transferred to Hospitals, 2 dead.
#LRCEMS"|[]|Mobile Uploads|https://www.facebook.com/284090485004386/posts/694768070603290/?substory_index=0||70.0|||photo|2014-07-30T11:25:03+0000|Lebanese Red Cross|284090485004386
1145|2014-04-25T09:38:32+0000|284090485004386_648552068558224|https://www.facebook.com/LebaneseRedCross/photos/a.348946945185406/648551841891580/?type=3|حملة Souvenir XXIX على الطرقات||Timeline Photos|https://www.facebook.com/284090485004386/posts/648552068558224/?substory_index=0||106.0|||photo|2014-04-26T15:33:11+0000|Lebanese Red Cross|284090485004386
1146|2014-02-26T08:28:09+0000|284090485004386_621939507886147|https://www.facebook.com/LebaneseRedCross/photos/a.348946945185406/621939384552826/?type=3|رئيسة الصليب الأحمر اللبناني والأمين العام خلال لقاء تشاوري في  #تونس #Ibrahim Malla .#IFRC#|[]|Timeline Photos|https://www.facebook.com/284090485004386/posts/621939507886147/?substory_index=0||2.0|||photo|2014-02-28T05:33:58+0000|Lebanese Red Cross|284090485004386
1147|2013-12-14T07:30:50+0000|284090485004386_586535881426510|https://www.facebook.com/LebaneseRedCross/photos/a.348946945185406/586535868093178/?type=3|من قلب العاصفة #مشغرة|[]|Timeline Photos|https://www.facebook.com/284090485004386/posts/586535881426510/?substory_index=0||54.0|||photo|2013-12-15T16:27:49+0000|Lebanese Red Cross|284090485004386
1148|2013-03-08T07:26:24+0000|284090485004386_437785952968171|https://www.facebook.com/LebaneseRedCross/photos/a.284095891670512/437785942968172/?type=3|||'s cover photo|https://www.facebook.com/284090485004386/posts/437785952968171/||6.0|Lebanese Red Cross updated their cover photo.|[{'id': '284090485004386', 'name': 'Lebanese Red Cross', 'type': 'page', 'offset': 0, 'length': 18}]|photo|2013-12-27T12:44:26+0000|Lebanese Red Cross|284090485004386
1149|2019-05-30T11:30:57+0000|814869351882231_2178474712188348|https://www.facebook.com/ICRCarabic/photos/a.561064520599120/2329527183752836/?type=3|"A new field hospital to assist patients wounded in war or suffering from illness will open this week in Syria's Al-Hol camp to address the massive humanitarian needs after an influx of people in recent months.

For more info: https://www.icrc.org/en/document/syria-field-hospital-opens-displaced-people-al-hol-camp"|[]|اللجنة الدولية للصليب الأحمر|https://www.facebook.com/814869351882231/posts/2178474712188348/||8.0|International Committee of the Red Cross Lebanon shared a post.|[{'id': '814869351882231', 'name': 'International Committee of the Red Cross Lebanon', 'type': 'page', 'offset': 0, 'length': 48}, {'id': '484682638237309_2329530807085807', 'name': '', 'type': 'story', 'offset': 58, 'length': 4}]|photo|2019-05-30T22:24:18+0000|International Committee of the Red Cross Lebanon|814869351882231
1150|2018-10-22T12:59:29+0000|814869351882231_1866529103382912|https://www.facebook.com/ICRClb/photos/a.814869761882190/1866526363383186/?type=3|"A brighter future for our children, isn't that what we all want?

Photo taken in Jabal Mohsen, Tripoli, north Lebanon by Laura Salvinelli.

Photo ICRC/L. Salvinelli"||'s cover photo|https://www.facebook.com/814869351882231/posts/1866529103382912/||6.0|International Committee of the Red Cross Lebanon updated their cover photo.|[{'id': '814869351882231', 'name': 'International Committee of the Red Cross Lebanon', 'type': 'page', 'offset': 0, 'length': 48}]|photo|2018-11-07T16:15:22+0000|International Committee of the Red Cross Lebanon|814869351882231
1151|2018-03-05T11:50:54+0000|814869351882231_1593330917369400|https://www.facebook.com/ICRCsy/videos/2002777533310691/|"Our colleagues at اللجنة الدولية للصليب الأحمر في سورية are now entering #EasternGhouta with Syrian Arab Red Crescent - الهلال الأحمر العربي السوري and the UN.
With thousands in need of life-saving aid, today’s 46-truck convoy will provide some relief. Aid includes food parcels for 27,500 people, flour bags, and medical supplies. #Syria"|[{'id': '1420380518217065', 'name': 'اللجنة الدولية للصليب الأحمر في سورية', 'type': 'page', 'offset': 18, 'length': 37}, {'id': '497864640228924', 'name': 'Syrian Arab Red Crescent - الهلال الأحمر العربي السوري', 'type': 'page', 'offset': 93, 'length': 54}]|اللجنة الدولية للصليب الأحمر في سورية|https://www.facebook.com/814869351882231/posts/1593330917369400/||20.0|International Committee of the Red Cross Lebanon shared a video.|[{'id': '814869351882231', 'name': 'International Committee of the Red Cross Lebanon', 'type': 'page', 'offset': 0, 'length': 48}, {'id': '2002777533310691', 'name': '', 'offset': 58, 'length': 5}]|video|2018-03-07T13:19:43+0000|International Committee of the Red Cross Lebanon|814869351882231
1152|2017-08-17T08:15:02+0000|814869351882231_1412479025454591|https://www.facebook.com/ICRClb/photos/a.837498922952607/1412479025454591/?type=3|"في سنة ١٩٨٧، انشأنا العديد من العيادات النقالة مع الصليب الأحمر اللبناني في ضواحي #بيروت الجنوبية. 
#ThrowbackThursday to 1987 when we set up mobile clinics with the Lebanese Red Cross in the southern suburb of #Beirut."|[{'id': '284090485004386', 'name': 'Lebanese Red Cross', 'type': 'page', 'offset': 166, 'length': 18}]|Timeline Photos|https://www.facebook.com/814869351882231/posts/1412479025454591/?substory_index=0||4.0|||photo|2017-08-17T08:15:02+0000|International Committee of the Red Cross Lebanon|814869351882231
1153|2017-03-23T17:51:44+0000|814869351882231_1274454925923669|https://www.facebook.com/ICRClb/photos/a.837498922952607/1274454925923669/?type=3|"ما فيك ما تبتسم بس تشوف ضحكة ""سيما"" :) ""سيما"" عمرها أربع سنين وكانت عم تتعالج لحروق في بيروت. 
Some smiles just light up your day :) Meet Sima, a 4-year-old Syrian refugee who was treated by our doctors for severe burns in Beirut.

Photo: ICRC/M. Tahtah"||Timeline Photos|https://www.facebook.com/814869351882231/posts/1274454925923669/?substory_index=0||12.0|||photo|2017-03-24T21:37:53+0000|International Committee of the Red Cross Lebanon|814869351882231
1154|2016-11-16T10:13:10+0000|814869351882231_1155376107831552|https://www.facebook.com/ICRClb/photos/a.837498922952607/1155376107831552/?type=3|"الحزن أكبر من الكلمات، الرحمة لروح صديق قضية المفقودين الإنسانية واللجنة الدولية للصليب الأحمر غازي عاد، العزاء لأهله ومحبيه الكثر، والأجوبة حالاً لأهالي المفقودين من أجل معرفة مصير أحباءهم.
Our deepest condolences to the friends and family of Ghazi Aad, a pillar in the struggle for the families of the missing in Lebanon to clarify the fate of their loved ones, and a friend of the ICRC."||Timeline Photos|https://www.facebook.com/814869351882231/posts/1155376107831552/?substory_index=0||54.0|||photo|2016-11-16T10:13:10+0000|International Committee of the Red Cross Lebanon|814869351882231
1155|2016-05-23T17:00:00+0000|814869351882231_1025496754152822|https://www.facebook.com/ICRClb/photos/a.837498922952607/1025496754152822/?type=3|"لأن الأطفال هم أكثر من يعانون خلال الحروب والنزاعات فهم دائما نصب أعيننا خلال مدافعتنا عن احترام قوانين الحرب التي تحميهم. وهو ما نعمل على تعزيزه خلال مشاركتنا في #القمة_العالمية_للعمل_الإنساني اليوم.

#شارك_الإنسانية

Photo: ICRC/H. Baydoun"|[]|Timeline Photos|https://www.facebook.com/814869351882231/posts/1025496754152822/?substory_index=0||24.0|||photo|2016-05-24T05:29:32+0000|International Committee of the Red Cross Lebanon|814869351882231
1156|2015-12-14T14:32:16+0000|814869351882231_939783062724192|https://www.facebook.com/SYRedCrescent.Swaida/photos/a.818096244902992/1025025694210045/?type=3|"14 منطقة زارها فريق العيادة المتنقلة في #الهلال_الأحمر_العربي_السوري في السويداء خلال شهر تشرين الثاني وفر خلالها المعاينة والأدوية المجانية ل 920 مريض.

The mobile health clinics by the Syrian Arab Red Crescent - الهلال الأحمر العربي السوري are up and running in #Syria's #Sweida. In November alone, the clinics visited 14 areas providing free consultations and medicines to over 900 people without access to healthcare."|[{'id': '497864640228924', 'name': 'Syrian Arab Red Crescent - الهلال الأحمر العربي السوري', 'type': 'page', 'offset': 187, 'length': 54}]|الهلال الأحمر العربي السوري - فرع السويداء|https://www.facebook.com/814869351882231/posts/939783062724192/|||International Committee of the Red Cross Lebanon shared a post.|[{'id': '814869351882231', 'name': 'International Committee of the Red Cross Lebanon', 'type': 'page', 'offset': 0, 'length': 48}, {'id': '361775093868445_1025025964210018', 'name': '', 'type': 'story', 'offset': 58, 'length': 4}]|photo|2015-12-14T14:32:16+0000|International Committee of the Red Cross Lebanon|814869351882231
1157|2015-07-14T12:10:01+0000|814869351882231_875275342508298|https://www.facebook.com/ICRCsy/photos/a.1429508843970899/1607183249536790/?type=3|"Since the beginning of 2015 and together with the Syrian Arab Red Crescent - الهلال الأحمر العربي السوري, our offices in #Syria have provided medical supplies and equipment that will benefit over 200,000 people across the country. 

قامت اللجنة الدولية لـ #الصليب_الأحمر ومن خلال شريكها في العمل الإنساني #الهلال_الأحمر العربي السوري بتقديم #المساعدات الطبية لأكثر من 200.000 #شخص في #سورية منذ بداية العام الحالي 2015."|[{'id': '497864640228924', 'name': 'Syrian Arab Red Crescent - الهلال الأحمر العربي السوري', 'type': 'page', 'offset': 50, 'length': 54}]|اللجنة الدولية للصليب الأحمر في سورية|https://www.facebook.com/814869351882231/posts/875275342508298/|||International Committee of the Red Cross Lebanon shared a post.|[{'id': '814869351882231', 'name': 'International Committee of the Red Cross Lebanon', 'type': 'page', 'offset': 0, 'length': 48}, {'id': '1420380518217065_1607183666203415', 'name': '', 'type': 'story', 'offset': 58, 'length': 4}]|photo|2015-07-14T12:10:01+0000|International Committee of the Red Cross Lebanon|814869351882231
1197|2019-01-09T09:40:48+0000|284090485004386_2004067886339962|https://www.facebook.com/LebaneseRedCross/photos/a.553690611377704/2004065146340236/?type=3|"للمرة الثانية، مولود جديد داخل سيارة الإسعاف اثناء اخلاء امرأة حامل من وادي خالد
‏Another Delivery inside LRC ambulance while evacuating a pregnant woman from Wadi Khaled

#lebanon #norma #snowstorm #LebaneseRedCross 

LBCI Lebanon News MTV Lebanon Aljadeed TV Lebanon 24 LebanonFiles.com (Live News From Lebanon) NNA Lebanon VDL radio station - 100.5 - إذاعة صوت لبنان"|[{'id': '183576451714351', 'name': 'LBCI Lebanon News', 'type': 'page', 'offset': 219, 'length': 17}, {'id': '158056104212380', 'name': 'MTV Lebanon', 'type': 'page', 'offset': 237, 'length': 11}, {'id': '238796873322313', 'name': 'Aljadeed TV', 'type': 'page', 'offset': 249, 'length': 11}, {'id': '215026561877651', 'name': 'Lebanon 24', 'type': 'page', 'offset': 261, 'length': 10}, {'id': '164267520267912', 'name': 'LebanonFiles.com (Live News From Lebanon)', 'type': 'page', 'offset': 272, 'length': 41}, {'id': '295779360488942', 'name': 'NNA Lebanon', 'type': 'page', 'offset': 314, 'length': 11}, {'id': '117475211680814', 'name': 'VDL radio station - 100.5 - إذاعة صوت لبنان', 'type': 'page', 'offset': 326, 'length': 43}]||https://www.facebook.com/284090485004386/posts/2004067886339962/||42.0|||photo|2019-02-15T16:13:35+0000|Lebanese Red Cross|284090485004386
1198|2016-04-27T16:57:26+0000|284090485004386_1015126235234137|https://www.facebook.com/LebaneseRedCross/photos/a.348946945185406/1015126235234137/?type=3|"٢٧ نيسان،  ذكرى شهداء إلانسانية،  ذكرى ١٥ شهيد من الصليب الأحمر اللبناني.. 
دائماً إلى ما وراء الواجب..."||Timeline Photos|https://www.facebook.com/284090485004386/posts/1015126235234137/?substory_index=0||352.0|||photo|2016-04-30T05:18:35+0000|Lebanese Red Cross|284090485004386
1199|2014-12-10T08:17:35+0000|284090485004386_764139243666172||Platelets A+...B for Camilia hayek - Abou Jaoudeh hospital- #zalka #Jal_eldib  +961 76 073 559|[]||https://www.facebook.com/284090485004386/posts/764139243666172/||21.0|||status|2014-12-11T12:29:01+0000|Lebanese Red Cross|284090485004386
1200|2014-07-27T06:03:52+0000|284090485004386_694228040657293||"إحصاءات حوادث السير الخاصة بالصليب الأحمر اللبناني ولفترة 24 ساعة: 41 حادث، 61 جريح، 1 قتيل. 
#LRC car accident statistics for the past 24 hours: 41 Accidents, 61 wounded transferred to Hospitals, 1 dead.
#LRCEMS"|[]||https://www.facebook.com/284090485004386/posts/694228040657293/||51.0|||status|2014-07-28T00:16:55+0000|Lebanese Red Cross|284090485004386
1201|2014-04-24T06:36:20+0000|284090485004386_648015475278550|https://www.youtube.com/watch?v=5egvLw4fs9M&list=PLoW9th7pqv9TH0e3jEB2_XOYrEBlTnQ_D|"الحلقة 12 من ""قصة حياة أو موت""  "||قصة حياة أو موت 17/04/2014|https://www.facebook.com/284090485004386/posts/648015475278550/||19.0|||video|2014-04-24T06:36:20+0000|Lebanese Red Cross|284090485004386
1202|2014-02-22T18:16:33+0000|284090485004386_620187571394674||أمين عام الصليب الأحمر اللبناني جورج الكتاني  للـLBCI : شهيد وأكثر من 5 جرحى في تفجير #الهرمل|[]||https://www.facebook.com/284090485004386/posts/620187571394674/|||||status|2014-02-25T15:19:52+0000|Lebanese Red Cross|284090485004386
1203|2013-12-13T09:48:43+0000|284090485004386_586153508131414||"إحصاء #حوادث #السير في ال 24 ساعة الماضية/ 12 كانون الأول 2013 
 7 حادث/  1 إصابة"|[]||https://www.facebook.com/284090485004386/posts/586153508131414/||1.0|||status|2013-12-13T10:09:36+0000|Lebanese Red Cross|284090485004386
1204|2013-03-08T07:08:04+0000|284090485004386_437782396301860|https://www.facebook.com/LebaneseRedCross/photos/a.348946945185406/437782382968528/?type=3|"تعيين أمين عام لجمعية الصليب الأحمر اللبناني

أصدرت اللجنة المركزية للصليب الأحمر اللبناني في اجتماعها الأول الدوري المنعقد يوم الخميس 28 شباط 2013، برئاسة السيدة سوزان عويس رئيسة الصليب الأحمر اللبناني قراراً عين بموجبه السيد جورج الكتاني أميناً عاماً لجمعية الصليب الأحمر اللبناني.
وبناءً للنظام الأساسي لجمعية الصليب الأحمر اللبناني يعتبر الأمين العام الموظف التنفيذي الرئيسي في الجمعية وهو مسؤول عن تنفيذ السياسة العامة التي تضعها اللجنة المركزية والتعليمات التي توجهها إليه اللجنة التنفيذية إلى جانب كونه بحكم منصبه أميناً للسر لكل من الجمعية العمومية واللجنة المركزية واللجنة التنفيذية.
نبذة عن السيد جورج الكتاني:
-	تطوع في الصليب الأحمر اللبناني – كمسعف سنة 1981 
-	تدرّج في فرق الإسعاف من رئيس منطقة إلى رئيس إقليم إلى مساعد مدير 
-	تولى منصب مدير للإسعاف سنة 1992 
-	عين منسق وطني لإدارة الكوارث سنة 2005 
-	عين مدير لعمليات الصليب الأحمر اللبناني 2012 
شارك في العديد من الدورات وورش العمل في مجال الإسعاف وإدارة الكوارث في سويسرا والنرويج وإيطاليا وعدة دول أخرى."||Timeline Photos|https://www.facebook.com/284090485004386/posts/437782396301860/?substory_index=0||9.0|||photo|2017-09-01T20:17:23+0000|Lebanese Red Cross|284090485004386
1205|2019-01-09T09:40:48+0000|284090485004386_2004067886339962|https://www.facebook.com/LebaneseRedCross/photos/a.553690611377704/2004065146340236/?type=3|"للمرة الثانية، مولود جديد داخل سيارة الإسعاف اثناء اخلاء امرأة حامل من وادي خالد
‏Another Delivery inside LRC ambulance while evacuating a pregnant woman from Wadi Khaled

#lebanon #norma #snowstorm #LebaneseRedCross 

LBCI Lebanon News MTV Lebanon Aljadeed TV Lebanon 24 LebanonFiles.com (Live News From Lebanon) NNA Lebanon VDL radio station - 100.5 - إذاعة صوت لبنان"|[{'id': '183576451714351', 'name': 'LBCI Lebanon News', 'type': 'page', 'offset': 219, 'length': 17}, {'id': '158056104212380', 'name': 'MTV Lebanon', 'type': 'page', 'offset': 237, 'length': 11}, {'id': '238796873322313', 'name': 'Aljadeed TV', 'type': 'page', 'offset': 249, 'length': 11}, {'id': '215026561877651', 'name': 'Lebanon 24', 'type': 'page', 'offset': 261, 'length': 10}, {'id': '164267520267912', 'name': 'LebanonFiles.com (Live News From Lebanon)', 'type': 'page', 'offset': 272, 'length': 41}, {'id': '295779360488942', 'name': 'NNA Lebanon', 'type': 'page', 'offset': 314, 'length': 11}, {'id': '117475211680814', 'name': 'VDL radio station - 100.5 - إذاعة صوت لبنان', 'type': 'page', 'offset': 326, 'length': 43}]||https://www.facebook.com/284090485004386/posts/2004067886339962/||42.0|||photo|2019-02-15T16:13:35+0000|Lebanese Red Cross|284090485004386
1206|2016-04-27T16:57:26+0000|284090485004386_1015126235234137|https://www.facebook.com/LebaneseRedCross/photos/a.348946945185406/1015126235234137/?type=3|"٢٧ نيسان،  ذكرى شهداء إلانسانية،  ذكرى ١٥ شهيد من الصليب الأحمر اللبناني.. 
دائماً إلى ما وراء الواجب..."||Timeline Photos|https://www.facebook.com/284090485004386/posts/1015126235234137/?substory_index=0||352.0|||photo|2016-04-30T05:18:35+0000|Lebanese Red Cross|284090485004386
1207|2014-12-10T08:17:35+0000|284090485004386_764139243666172||Platelets A+...B for Camilia hayek - Abou Jaoudeh hospital- #zalka #Jal_eldib  +961 76 073 559|[]||https://www.facebook.com/284090485004386/posts/764139243666172/||21.0|||status|2014-12-11T12:29:01+0000|Lebanese Red Cross|284090485004386
1208|2014-07-27T06:03:52+0000|284090485004386_694228040657293||"إحصاءات حوادث السير الخاصة بالصليب الأحمر اللبناني ولفترة 24 ساعة: 41 حادث، 61 جريح، 1 قتيل. 
#LRC car accident statistics for the past 24 hours: 41 Accidents, 61 wounded transferred to Hospitals, 1 dead.
#LRCEMS"|[]||https://www.facebook.com/284090485004386/posts/694228040657293/||51.0|||status|2014-07-28T00:16:55+0000|Lebanese Red Cross|284090485004386
1209|2014-04-24T06:36:20+0000|284090485004386_648015475278550|https://www.youtube.com/watch?v=5egvLw4fs9M&list=PLoW9th7pqv9TH0e3jEB2_XOYrEBlTnQ_D|"الحلقة 12 من ""قصة حياة أو موت""  "||قصة حياة أو موت 17/04/2014|https://www.facebook.com/284090485004386/posts/648015475278550/||19.0|||video|2014-04-24T06:36:20+0000|Lebanese Red Cross|284090485004386
1210|2014-02-22T18:16:33+0000|284090485004386_620187571394674||أمين عام الصليب الأحمر اللبناني جورج الكتاني  للـLBCI : شهيد وأكثر من 5 جرحى في تفجير #الهرمل|[]||https://www.facebook.com/284090485004386/posts/620187571394674/|||||status|2014-02-25T15:19:52+0000|Lebanese Red Cross|284090485004386
1211|2013-12-13T09:48:43+0000|284090485004386_586153508131414||"إحصاء #حوادث #السير في ال 24 ساعة الماضية/ 12 كانون الأول 2013 
 7 حادث/  1 إصابة"|[]||https://www.facebook.com/284090485004386/posts/586153508131414/||1.0|||status|2013-12-13T10:09:36+0000|Lebanese Red Cross|284090485004386
1212|2013-03-08T07:08:04+0000|284090485004386_437782396301860|https://www.facebook.com/LebaneseRedCross/photos/a.348946945185406/437782382968528/?type=3|"تعيين أمين عام لجمعية الصليب الأحمر اللبناني

أصدرت اللجنة المركزية للصليب الأحمر اللبناني في اجتماعها الأول الدوري المنعقد يوم الخميس 28 شباط 2013، برئاسة السيدة سوزان عويس رئيسة الصليب الأحمر اللبناني قراراً عين بموجبه السيد جورج الكتاني أميناً عاماً لجمعية الصليب الأحمر اللبناني.
وبناءً للنظام الأساسي لجمعية الصليب الأحمر اللبناني يعتبر الأمين العام الموظف التنفيذي الرئيسي في الجمعية وهو مسؤول عن تنفيذ السياسة العامة التي تضعها اللجنة المركزية والتعليمات التي توجهها إليه اللجنة التنفيذية إلى جانب كونه بحكم منصبه أميناً للسر لكل من الجمعية العمومية واللجنة المركزية واللجنة التنفيذية.
نبذة عن السيد جورج الكتاني:
-	تطوع في الصليب الأحمر اللبناني – كمسعف سنة 1981 
-	تدرّج في فرق الإسعاف من رئيس منطقة إلى رئيس إقليم إلى مساعد مدير 
-	تولى منصب مدير للإسعاف سنة 1992 
-	عين منسق وطني لإدارة الكوارث سنة 2005 
-	عين مدير لعمليات الصليب الأحمر اللبناني 2012 
شارك في العديد من الدورات وورش العمل في مجال الإسعاف وإدارة الكوارث في سويسرا والنرويج وإيطاليا وعدة دول أخرى."||Timeline Photos|https://www.facebook.com/284090485004386/posts/437782396301860/?substory_index=0||9.0|||photo|2017-09-01T20:17:23+0000|Lebanese Red Cross|284090485004386
1213|2019-05-29T12:50:00+0000|814869351882231_2175516782484141|https://www.facebook.com/ICRClb/videos/1245277699005933/|"أقر البرلمان اللبناني قانون المفقودين عام 2018. ما هي الخطوات التالية للبنان؟ 
Last year, the Lebanese parliament passed the Law on the Missing. What's next for Lebanon?"||Law on the Missing - قانون المفقودين|https://www.facebook.com/814869351882231/posts/2175516782484141/||20.0|||video|2019-05-29T12:50:02+0000|International Committee of the Red Cross Lebanon|814869351882231
1214|2018-10-22T12:36:46+0000|814869351882231_1866507343385088|https://www.facebook.com/ICRClb/photos/a.814869671882199/1438012579567902/?type=3|||International Committee of the Red Cross Lebanon|https://www.facebook.com/814869351882231/posts/1866507343385088/?substory_index=0||23.0|International Committee of the Red Cross Lebanon updated their profile picture.|[{'id': '814869351882231', 'name': 'International Committee of the Red Cross Lebanon', 'type': 'page', 'offset': 0, 'length': 48}]|photo|2018-10-22T13:30:42+0000|International Committee of the Red Cross Lebanon|814869351882231
